decay_rate,alpha,gamma,val_loss,val_accuracy,sparsity
1.0,0.006148773635508888,0.8262919786639848,0.22490792973836263,0.9346666666666666,0.22198927051859163
0.06309573444801933,0.16262445154952124,0.19528755318121716,2.3025848865509033,0.10183333333333333,1.0
0.003981071705534973,0.02901650201302196,0.08539976184013283,2.3025848865509033,0.10183333333333333,1.0
0.0002511886431509582,0.007042864188424339,0.004786702471964332,0.0532746004757161,0.9834166666666667,0.9769164362184033
1.584893192461114e-05,0.00134199465978336,0.029845120040401095,0.03718100162618793,0.9890833333333333,0.8584676099629543
1e-06,0.0005349235340618124,0.010278153050132141,0.030750143808545544,0.9913333333333333,0.4866189800826294
